"day","n","group","any","rand"
17,6,2,1,4991
17,0,2,0,5390
17,0,2,0,2058
17,0,2,0,4073
17,0,2,0,2489
17,0,2,0,9163
17,1,2,1,9064
17,1,2,1,2281
17,2,2,1,8509
17,0,2,0,2077
17,0,2,0,7725
17,0,2,0,8929
17,7,2,1,4123
18,1,2,1,1899
18,7,2,1,3244
18,1,2,1,9129
18,1,2,1,7209
18,0,2,0,6965
18,0,2,0,9936
18,0,2,0,7578
18,0,2,0,6248
18,0,2,0,1860
18,0,2,0,3496
18,0,2,0,1830
18,0,2,0,9551
18,1,2,1,7772
18,0,2,0,5630
18,0,2,0,4991
18,0,2,0,5390
18,0,2,0,2058
18,0,2,0,4073
18,0,2,0,2489
18,2,2,1,9163
18,4,2,1,9064
18,0,2,0,2281
18,4,2,1,8509
18,0,2,0,2077
18,0,2,0,7725
18,1,2,1,8929
18,5,2,1,4123
19,0,2,0,1899
19,1,2,1,3244
19,0,2,0,9129
19,2,2,1,7209
19,0,2,0,6965
19,0,2,0,9936
19,0,2,0,7578
19,0,2,0,6248
19,1,2,1,1860
19,0,2,0,3496
19,0,2,0,1830
19,0,2,0,9551
19,0,2,0,7772
19,0,2,0,5630
19,0,2,0,4991
19,0,2,0,5390
19,0,2,0,2058
19,0,2,0,4073
19,0,2,0,2489
19,0,2,0,9163
19,0,2,0,9064
19,0,2,0,2281
19,0,2,0,8509
19,0,2,0,2077
19,0,2,0,7725
19,0,2,0,8929
19,1,2,1,4123
20,0,2,0,1899
20,0,2,0,3244
20,0,2,0,9129
20,7,2,1,7209
20,0,2,0,6965
20,0,2,0,9936
20,0,2,0,7578
20,0,2,0,6248
20,0,2,0,1860
20,1,2,1,3496
20,0,2,0,1830
20,0,2,0,9551
20,1,2,1,7772
20,0,2,0,5630
20,0,2,0,4991
20,0,2,0,5390
20,0,2,0,2058
20,1,2,1,4073
20,0,2,0,2489
20,1,2,1,9163
20,0,2,0,9064
20,0,2,0,2281
20,1,2,1,8509
20,0,2,0,2077
20,0,2,0,7725
20,0,2,0,8929
20,5,2,1,4123
21,0,2,0,1899
21,0,2,0,3244
21,0,2,0,9129
21,0,2,0,7209
21,0,2,0,6965
21,0,2,0,9936
21,0,2,0,7578
21,0,2,0,6248
21,0,2,0,1860
21,0,2,0,3496
21,0,2,0,1830
21,0,2,0,9551
21,0,2,0,7772
21,1,2,1,5630
21,0,2,0,4991
21,0,2,0,5390
21,0,2,0,2058
21,0,2,0,4073
21,0,2,0,2489
21,0,2,0,9163
21,0,2,0,9064
21,0,2,0,2281
21,0,2,0,8509
21,0,2,0,2077
21,0,2,0,7725
21,0,2,0,8929
21,4,2,1,4123
22,1,2,1,1899
22,0,2,0,3244
22,0,2,0,9129
22,3,2,1,7209
22,0,2,0,6965
22,0,2,0,9936
22,1,2,1,7578
22,0,2,0,6248
22,0,2,0,1860
22,2,2,1,3496
22,0,2,0,1830
22,0,2,0,9551
22,1,2,1,7772
22,0,2,0,5630
22,0,2,0,4991
22,0,2,0,5390
22,0,2,0,2058
22,0,2,0,4073
22,0,2,0,2489
22,1,2,1,9163
22,1,2,1,9064
22,1,2,1,2281
22,3,2,1,8509
22,0,2,0,2077
22,0,2,0,7725
22,0,2,0,8929
22,2,2,1,4123
23,2,2,1,1899
23,0,2,0,3244
23,0,2,0,9129
23,0,2,0,7209
23,0,2,0,6965
23,0,2,0,9936
23,0,2,0,7578
23,0,2,0,6248
23,0,2,0,1860
23,1,2,1,3496
23,0,2,0,1830
23,0,2,0,9551
23,0,2,0,7772
23,0,2,0,5630
23,0,2,0,4991
23,20,2,1,5390
23,0,2,0,2058
23,0,2,0,4073
23,0,2,0,2489
23,4,2,1,9163
23,0,2,0,9064
23,12,2,1,2281
23,4,2,1,8509
23,0,2,0,2077
23,0,2,0,7725
23,0,2,0,8929
23,0,2,0,4123
24,0,2,0,1899
24,0,2,0,3244
24,0,2,0,9129
24,0,2,0,7209
24,0,2,0,6965
24,0,2,0,9936
24,3,2,1,7578
24,0,2,0,6248
24,0,2,0,1860
24,0,2,0,3496
24,0,2,0,1830
24,0,2,0,9551
24,0,2,0,7772
24,0,2,0,5630
24,0,2,0,4991
24,7,2,1,5390
24,0,2,0,2058
24,0,2,0,4073
24,0,2,0,2489
24,0,2,0,9163
24,0,2,0,9064
24,0,2,0,2281
24,1,2,1,8509
24,0,2,0,2077
24,0,2,0,7725
24,0,2,0,8929
24,0,2,0,4123
25,0,2,0,1899
25,0,2,0,3244
25,0,2,0,9129
25,0,2,0,7209
25,0,2,0,6965
25,0,2,0,9936
25,0,2,0,7578
25,0,2,0,6248
25,1,2,1,1860
25,1,2,1,3496
25,0,2,0,1830
25,0,2,0,9551
25,0,2,0,7772
25,0,2,0,5630
25,0,2,0,4991
25,2,2,1,5390
25,0,2,0,2058
25,2,2,1,4073
25,0,2,0,2489
25,0,2,0,9163
25,0,2,0,9064
25,4,2,1,2281
25,0,2,0,8509
25,0,2,0,2077
25,0,2,0,7725
25,0,2,0,8929
25,1,2,1,4123
26,0,2,0,1899
26,0,2,0,3244
26,2,2,1,9129
26,6,2,1,7209
26,0,2,0,6965
26,0,2,0,9936
26,16,2,1,7578
26,0,2,0,6248
26,0,2,0,1860
26,0,2,0,3496
26,0,2,0,1830
26,0,2,0,9551
26,1,2,1,7772
26,0,2,0,5630
26,0,2,0,4991
26,3,2,1,5390
26,0,2,0,2058
26,0,2,0,4073
26,0,2,0,2489
26,1,2,1,9163
26,0,2,0,9064
26,18,2,1,2281
26,2,2,1,8509
26,0,2,0,2077
26,0,2,0,7725
26,0,2,0,8929
26,0,2,0,4123
27,0,2,0,1899
27,0,2,0,3244
27,0,2,0,9129
27,0,2,0,7209
27,0,2,0,6965
27,0,2,0,9936
27,0,2,0,7578
27,0,2,0,6248
27,0,2,0,1860
27,0,2,0,3496
27,0,2,0,1830
27,0,2,0,9551
27,0,2,0,7772
27,0,2,0,5630
27,0,2,0,4991
27,0,2,0,5390
27,0,2,0,2058
27,0,2,0,4073
27,0,2,0,2489
27,0,2,0,9163
27,0,2,0,9064
27,2,2,1,2281
27,0,2,0,8509
27,0,2,0,2077
27,0,2,0,7725
27,0,2,0,8929
27,0,2,0,4123
28,1,2,1,1899
28,0,2,0,3244
28,0,2,0,9129
28,1,2,1,7209
28,0,2,0,6965
28,0,2,0,9936
28,0,2,0,7578
28,0,2,0,6248
28,0,2,0,1860
28,0,2,0,3496
28,0,2,0,1830
28,0,2,0,9551
28,1,2,1,7772
28,3,2,1,5630
28,0,2,0,4991
28,0,2,0,5390
28,0,2,0,2058
28,0,2,0,4073
28,0,2,0,2489
28,0,2,0,9163
28,0,2,0,9064
28,4,2,1,2281
28,0,2,0,8509
28,0,2,0,2077
28,0,2,0,7725
28,0,2,0,8929
28,5,2,1,4123
29,0,2,0,1899
29,0,2,0,3244
29,0,2,0,9129
29,0,2,0,7209
29,0,2,0,6965
29,0,2,0,9936
29,5,2,1,7578
29,0,2,0,6248
29,0,2,0,1860
29,1,2,1,3496
29,0,2,0,1830
29,0,2,0,9551
29,1,2,1,7772
29,0,2,0,5630
29,0,2,0,4991
29,0,2,0,5390
29,0,2,0,2058
29,1,2,1,4073
29,0,2,0,2489
29,2,2,1,9163
29,0,2,0,9064
29,0,2,0,2281
29,2,2,1,8509
29,0,2,0,2077
29,0,2,0,7725
29,0,2,0,8929
29,5,2,1,4123
30,0,2,0,1899
30,0,2,0,3244
30,0,2,0,9129
30,0,2,0,7209
30,0,2,0,6965
30,0,2,0,9936
30,0,2,0,7578
30,0,2,0,6248
30,0,2,0,1860
30,0,2,0,3496
30,0,2,0,1830
30,0,2,0,9551
30,3,2,1,7772
30,0,2,0,5630
30,0,2,0,4991
30,0,2,0,5390
30,0,2,0,2058
30,0,2,0,4073
30,0,2,0,2489
30,6,2,1,9163
30,0,2,0,9064
30,18,2,1,2281
30,5,2,1,8509
30,0,2,0,2077
30,0,2,0,7725
30,0,2,0,8929
30,6,2,1,4123
31,0,2,0,1899
31,0,2,0,3244
31,0,2,0,9129
31,1,2,1,7209
31,0,2,0,6965
31,0,2,0,9936
31,0,2,0,7578
31,0,2,0,6248
31,0,2,0,1860
31,1,2,1,3496
31,0,2,0,1830
31,0,2,0,9551
31,1,2,1,7772
31,1,2,1,5630
31,0,2,0,4991
31,12,2,1,5390
31,0,2,0,2058
31,0,2,0,4073
31,0,2,0,2489
31,0,2,0,9163
31,0,2,0,9064
31,9,2,1,2281
31,4,2,1,8509
31,0,2,0,2077
31,0,2,0,7725
31,0,2,0,8929
31,10,2,1,4123
32,7,2,1,1899
32,0,2,0,3244
32,0,2,0,9129
32,3,2,1,7209
32,0,2,0,6965
32,0,2,0,9936
32,1,2,1,7578
32,0,2,0,6248
32,0,2,0,1860
32,0,2,0,3496
32,0,2,0,1830
32,0,2,0,9551
32,0,2,0,7772
32,10,2,1,5630
32,0,2,0,4991
32,0,2,0,5390
32,0,2,0,2058
32,1,2,1,4073
32,0,2,0,2489
32,0,2,0,9163
32,0,2,0,9064
32,2,2,1,2281
32,0,2,0,8509
32,0,2,0,2077
32,0,2,0,7725
32,0,2,0,8929
32,6,2,1,4123
33,0,2,0,1899
33,0,2,0,3244
33,0,2,0,9129
33,0,2,0,7209
33,0,2,0,6965
33,0,2,0,9936
33,0,2,0,7578
33,0,2,0,6248
33,0,2,0,1860
33,0,2,0,3496
33,0,2,0,1830
33,0,2,0,9551
33,0,2,0,7772
33,0,2,0,5630
33,4,2,1,4991
33,0,2,0,5390
33,0,2,0,2058
33,0,2,0,4073
33,0,2,0,2489
33,0,2,0,9163
33,0,2,0,9064
33,0,2,0,2281
33,0,2,0,8509
33,0,2,0,2077
33,0,2,0,7725
33,0,2,0,8929
33,3,2,1,4123
34,0,2,0,1899
34,0,2,0,3244
34,0,2,0,9129
34,0,2,0,7209
34,0,2,0,6965
34,0,2,0,9936
34,3,2,1,7578
34,0,2,0,6248
34,0,2,0,1860
34,0,2,0,3496
34,0,2,0,1830
34,0,2,0,9551
34,0,2,0,7772
34,2,2,1,5630
34,0,2,0,4991
34,0,2,0,5390
34,0,2,0,2058
34,0,2,0,4073
34,0,2,0,2489
34,0,2,0,9163
34,1,2,1,9064
34,2,2,1,2281
34,6,2,1,8509
34,0,2,0,2077
34,0,2,0,7725
34,0,2,0,8929
34,6,2,1,4123
35,0,2,0,1899
35,0,2,0,3244
35,0,2,0,9129
35,0,2,0,7209
35,0,2,0,6965
35,0,2,0,9936
35,5,2,1,7578
35,0,2,0,6248
35,0,2,0,1860
35,0,2,0,3496
35,0,2,0,1830
35,0,2,0,9551
35,1,2,1,7772
35,0,2,0,5630
35,0,2,0,4991
35,0,2,0,5390
35,0,2,0,2058
35,0,2,0,4073
35,0,2,0,2489
35,3,2,1,9163
35,1,2,1,9064
35,8,2,1,2281
35,0,2,0,8509
35,0,2,0,2077
35,0,2,0,7725
35,0,2,0,8929
35,2,2,1,4123
36,1,2,1,1899
36,0,2,0,3244
36,0,2,0,9129
36,1,2,1,7209
36,0,2,0,6965
36,0,2,0,9936
36,2,2,1,7578
36,0,2,0,6248
36,0,2,0,1860
36,0,2,0,3496
36,0,2,0,1830
36,0,2,0,9551
36,0,2,0,7772
36,1,2,1,5630
36,0,2,0,4991
36,0,2,0,5390
36,0,2,0,2058
36,0,2,0,4073
36,0,2,0,2489
36,1,2,1,9163
36,0,2,0,9064
36,0,2,0,2281
36,0,2,0,8509
36,0,2,0,2077
36,0,2,0,7725
36,0,2,0,8929
36,5,2,1,4123
37,0,2,0,1899
37,0,2,0,3244
37,0,2,0,9129
37,2,2,1,7209
37,0,2,0,6965
37,0,2,0,9936
37,4,2,1,7578
37,0,2,0,6248
37,0,2,0,1860
37,0,2,0,3496
37,0,2,0,1830
37,0,2,0,9551
37,2,2,1,7772
37,0,2,0,5630
37,0,2,0,4991
37,0,2,0,5390
37,0,2,0,2058
37,0,2,0,4073
37,0,2,0,2489
37,0,2,0,9163
37,1,2,1,9064
37,4,2,1,2281
37,1,2,1,8509
37,1,2,1,2077
37,0,2,0,7725
37,0,2,0,8929
37,4,2,1,4123
38,0,2,0,1899
38,0,2,0,3244
38,0,2,0,9129
38,0,2,0,7209
38,0,2,0,6965
38,0,2,0,9936
38,2,2,1,7578
38,0,2,0,6248
38,0,2,0,1860
38,0,2,0,3496
38,0,2,0,1830
38,0,2,0,9551
38,0,2,0,7772
38,0,2,0,5630
38,0,2,0,4991
38,0,2,0,5390
38,0,2,0,2058
38,0,2,0,4073
38,0,2,0,2489
38,1,2,1,9163
38,0,2,0,9064
38,2,2,1,2281
38,2,2,1,8509
38,0,2,0,2077
38,0,2,0,7725
38,0,2,0,8929
38,1,2,1,4123
39,2,2,1,1899
39,0,2,0,3244
39,0,2,0,9129
39,1,2,1,7209
39,0,2,0,6965
39,0,2,0,9936
39,3,2,1,7578
39,0,2,0,6248
39,0,2,0,1860
39,0,2,0,3496
39,0,2,0,1830
39,0,2,0,9551
39,0,2,0,7772
39,0,2,0,5630
39,0,2,0,4991
39,0,2,0,5390
39,0,2,0,2058
39,0,2,0,4073
39,0,2,0,2489
39,1,2,1,9163
39,0,2,0,9064
39,2,2,1,2281
39,1,2,1,8509
39,0,2,0,2077
39,0,2,0,7725
39,0,2,0,8929
39,3,2,1,4123
40,0,2,0,1899
40,0,2,0,3244
40,0,2,0,9129
40,1,2,1,7209
40,0,2,0,6965
40,0,2,0,9936
40,7,2,1,7578
40,0,2,0,6248
40,0,2,0,1860
40,0,2,0,3496
40,0,2,0,1830
40,0,2,0,9551
40,0,2,0,7772
40,4,2,1,5630
40,0,2,0,4991
40,0,2,0,5390
40,0,2,0,2058
40,0,2,0,4073
40,0,2,0,2489
40,0,2,0,9163
40,0,2,0,9064
40,0,2,0,2281
40,2,2,1,8509
40,0,2,0,2077
40,0,2,0,7725
40,0,2,0,8929
40,10,2,1,4123
41,0,2,0,1899
41,0,2,0,3244
41,0,2,0,9129
41,0,2,0,7209
41,0,2,0,6965
41,0,2,0,9936
41,0,2,0,7578
41,0,2,0,6248
41,1,2,1,1860
41,0,2,0,3496
41,0,2,0,1830
41,0,2,0,9551
41,0,2,0,7772
41,0,2,0,5630
41,0,2,0,4991
41,0,2,0,5390
41,0,2,0,2058
41,0,2,0,4073
41,0,2,0,2489
41,0,2,0,9163
41,0,2,0,9064
41,3,2,1,2281
41,2,2,1,8509
41,0,2,0,2077
41,0,2,0,7725
41,0,2,0,8929
41,2,2,1,4123
42,0,2,0,1899
42,0,2,0,3244
42,8,2,1,9129
42,0,2,0,7209
42,0,2,0,6965
42,0,2,0,9936
42,0,2,0,7578
42,0,2,0,6248
42,0,2,0,1860
42,0,2,0,3496
42,0,2,0,1830
42,0,2,0,9551
42,0,2,0,7772
42,3,2,1,5630
42,0,2,0,4991
42,0,2,0,5390
42,0,2,0,2058
42,1,2,1,4073
42,0,2,0,2489
42,1,2,1,9163
42,0,2,0,9064
42,0,2,0,2281
42,2,2,1,8509
42,0,2,0,2077
42,0,2,0,7725
42,0,2,0,8929
42,2,2,1,4123
43,12,2,1,1899
43,0,2,0,3244
43,0,2,0,9129
43,1,2,1,7209
43,0,2,0,6965
43,0,2,0,9936
43,0,2,0,7578
43,0,2,0,6248
43,0,2,0,1860
43,0,2,0,3496
43,0,2,0,1830
43,0,2,0,9551
43,0,2,0,7772
43,0,2,0,5630
43,0,2,0,4991
43,6,2,1,5390
43,0,2,0,2058
43,0,2,0,4073
43,0,2,0,2489
43,0,2,0,9163
43,0,2,0,9064
43,23,2,1,2281
43,1,2,1,8509
43,1,2,1,2077
43,0,2,0,7725
43,0,2,0,8929
43,0,2,0,4123
44,0,2,0,1899
44,0,2,0,3244
44,2,2,1,9129
44,0,2,0,7209
44,0,2,0,6965
44,0,2,0,9936
44,0,2,0,7578
44,0,2,0,6248
44,0,2,0,1860
44,0,2,0,3496
44,0,2,0,1830
44,0,2,0,9551
44,0,2,0,7772
44,2,2,1,5630
44,0,2,0,4991
44,0,2,0,5390
44,0,2,0,2058
44,0,2,0,4073
44,0,2,0,2489
44,0,2,0,9163
44,0,2,0,9064
44,1,2,1,2281
44,0,2,0,8509
44,0,2,0,2077
44,0,2,0,7725
44,0,2,0,8929
44,1,2,1,4123
45,0,2,0,1899
45,0,2,0,3244
45,0,2,0,9129
45,0,2,0,7209
45,0,2,0,6965
45,0,2,0,9936
45,1,2,1,7578
45,0,2,0,6248
45,0,2,0,1860
45,0,2,0,3496
45,0,2,0,1830
45,0,2,0,9551
45,0,2,0,7772
45,0,2,0,5630
45,0,2,0,4991
45,0,2,0,5390
45,0,2,0,2058
45,0,2,0,4073
45,0,2,0,2489
45,0,2,0,9163
45,1,2,1,9064
45,1,2,1,2281
45,0,2,0,8509
45,0,2,0,2077
45,0,2,0,7725
45,0,2,0,8929
45,1,2,1,4123
46,0,2,0,1899
46,0,2,0,3244
46,0,2,0,9129
46,1,2,1,7209
46,0,2,0,6965
46,0,2,0,9936
46,0,2,0,7578
46,0,2,0,6248
46,0,2,0,1860
46,0,2,0,3496
46,0,2,0,1830
46,0,2,0,9551
46,0,2,0,7772
46,0,2,0,5630
46,0,2,0,4991
46,0,2,0,5390
46,0,2,0,2058
46,0,2,0,4073
46,0,2,0,2489
46,1,2,1,9163
46,3,2,1,9064
46,4,2,1,2281
46,0,2,0,8509
46,1,2,1,2077
46,0,2,0,7725
46,0,2,0,8929
46,5,2,1,4123
47,1,2,1,1899
47,0,2,0,3244
47,0,2,0,9129
47,2,2,1,7209
47,0,2,0,6965
47,0,2,0,9936
47,0,2,0,7578
47,0,2,0,6248
47,0,2,0,1860
47,0,2,0,3496
47,0,2,0,1830
47,0,2,0,9551
47,0,2,0,7772
47,0,2,0,5630
47,0,2,0,4991
47,0,2,0,5390
47,0,2,0,2058
47,0,2,0,4073
47,0,2,0,2489
47,0,2,0,9163
47,0,2,0,9064
47,0,2,0,2281
47,0,2,0,8509
47,0,2,0,2077
47,0,2,0,7725
47,0,2,0,8929
47,0,2,0,4123
48,0,2,0,1899
48,0,2,0,3244
48,0,2,0,9129
48,1,2,1,7209
48,0,2,0,6965
48,0,2,0,9936
48,2,2,1,7578
48,0,2,0,6248
48,0,2,0,1860
48,0,2,0,3496
48,0,2,0,1830
48,0,2,0,9551
48,0,2,0,7772
48,0,2,0,5630
48,1,2,1,4991
48,0,2,0,5390
48,0,2,0,2058
48,0,2,0,4073
48,0,2,0,2489
48,0,2,0,9163
48,0,2,0,9064
48,0,2,0,2281
48,0,2,0,8509
48,0,2,0,2077
48,0,2,0,7725
48,0,2,0,8929
48,0,2,0,4123
49,2,2,1,1899
49,0,2,0,3244
49,0,2,0,9129
49,2,2,1,7209
49,0,2,0,6965
49,0,2,0,9936
49,3,2,1,7578
49,0,2,0,6248
49,0,2,0,1860
49,1,2,1,3496
49,0,2,0,1830
49,0,2,0,9551
49,0,2,0,7772
49,0,2,0,5630
49,0,2,0,4991
49,0,2,0,5390
49,0,2,0,2058
49,0,2,0,4073
49,0,2,0,2489
49,0,2,0,9163
49,2,2,1,9064
49,8,2,1,2281
49,2,2,1,8509
49,0,2,0,2077
49,0,2,0,7725
49,0,2,0,8929
49,2,2,1,4123
50,0,2,0,1899
50,0,2,0,3244
50,0,2,0,9129
50,2,2,1,7209
50,0,2,0,6965
50,0,2,0,9936
50,2,2,1,7578
50,0,2,0,6248
50,0,2,0,1860
50,0,2,0,3496
50,0,2,0,1830
50,0,2,0,9551
50,1,2,1,7772
50,0,2,0,5630
50,0,2,0,4991
50,0,2,0,5390
50,0,2,0,2058
50,0,2,0,4073
50,0,2,0,2489
50,0,2,0,9163
50,2,2,1,9064
50,0,2,0,2281
50,0,2,0,8509
50,0,2,0,2077
50,0,2,0,7725
50,0,2,0,8929
50,3,2,1,4123
51,9,2,1,1899
51,0,2,0,3244
51,0,2,0,9129
51,0,2,0,7209
51,0,2,0,6965
51,0,2,0,9936
51,0,2,0,7578
51,0,2,0,6248
51,2,2,1,1860
51,0,2,0,3496
51,0,2,0,1830
51,0,2,0,9551
51,0,2,0,7772
51,0,2,0,5630
51,0,2,0,4991
51,0,2,0,5390
51,0,2,0,2058
51,0,2,0,4073
51,0,2,0,2489
51,0,2,0,9163
51,0,2,0,9064
51,13,2,1,2281
51,0,2,0,8509
51,0,2,0,2077
51,0,2,0,7725
51,0,2,0,8929
51,1,2,1,4123
52,0,2,0,1899
52,0,2,0,3244
52,0,2,0,9129
52,0,2,0,7209
52,0,2,0,6965
52,0,2,0,9936
52,0,2,0,7578
52,0,2,0,6248
52,1,2,1,1860
52,0,2,0,3496
52,0,2,0,1830
52,0,2,0,9551
52,0,2,0,7772
52,0,2,0,5630
52,0,2,0,4991
52,0,2,0,5390
52,0,2,0,2058
52,0,2,0,4073
52,0,2,0,2489
52,0,2,0,9163
52,0,2,0,9064
52,1,2,1,2281
52,0,2,0,8509
52,0,2,0,2077
52,0,2,0,7725
52,0,2,0,8929
52,0,2,0,4123
53,0,2,0,1899
53,0,2,0,3244
53,0,2,0,9129
53,0,2,0,7209
53,0,2,0,6965
53,0,2,0,9936
53,2,2,1,7578
53,0,2,0,6248
53,0,2,0,1860
53,0,2,0,3496
53,0,2,0,1830
53,0,2,0,9551
53,0,2,0,7772
53,0,2,0,5630
53,2,2,1,4991
53,0,2,0,5390
53,0,2,0,2058
53,0,2,0,4073
53,0,2,0,2489
53,0,2,0,9163
53,0,2,0,9064
53,3,2,1,2281
53,1,2,1,8509
53,0,2,0,2077
53,0,2,0,7725
53,0,2,0,8929
53,2,2,1,4123
54,0,2,0,1899
54,2,2,1,3244
54,0,2,0,9129
54,0,2,0,7209
54,0,2,0,6965
54,0,2,0,9936
54,0,2,0,7578
54,0,2,0,6248
54,0,2,0,1860
54,0,2,0,3496
54,0,2,0,1830
54,0,2,0,9551
54,0,2,0,7772
54,0,2,0,5630
54,0,2,0,4991
54,0,2,0,5390
54,0,2,0,2058
54,0,2,0,4073
54,0,2,0,2489
54,0,2,0,9163
54,0,2,0,9064
54,2,2,1,2281
54,1,2,1,8509
54,0,2,0,2077
54,0,2,0,7725
54,0,2,0,8929
54,5,2,1,4123
55,0,2,0,1899
55,0,2,0,3244
55,0,2,0,9129
55,0,2,0,7209
55,0,2,0,6965
55,0,2,0,9936
55,0,2,0,7578
55,0,2,0,6248
55,0,2,0,1860
55,0,2,0,3496
55,0,2,0,1830
55,0,2,0,9551
55,0,2,0,7772
55,0,2,0,5630
55,0,2,0,4991
55,0,2,0,5390
55,0,2,0,2058
55,0,2,0,4073
55,0,2,0,2489
55,0,2,0,9163
55,0,2,0,9064
55,0,2,0,2281
55,1,2,1,8509
55,0,2,0,2077
55,0,2,0,7725
55,0,2,0,8929
55,0,2,0,4123
56,0,2,0,1899
56,0,2,0,3244
56,0,2,0,9129
56,0,2,0,7209
56,0,2,0,6965
56,0,2,0,9936
56,0,2,0,7578
56,0,2,0,6248
56,0,2,0,1860
56,0,2,0,3496
56,0,2,0,1830
56,0,2,0,9551
56,1,2,1,7772
56,0,2,0,5630
56,0,2,0,4991
56,0,2,0,5390
56,0,2,0,2058
56,0,2,0,4073
56,0,2,0,2489
56,0,2,0,9163
56,0,2,0,9064
56,6,2,1,2281
56,2,2,1,8509
56,0,2,0,2077
56,0,2,0,7725
56,0,2,0,8929
56,0,2,0,4123
57,0,2,0,1899
57,0,2,0,3244
57,0,2,0,9129
57,0,2,0,7209
57,0,2,0,6965
57,0,2,0,9936
57,0,2,0,7578
57,0,2,0,6248
57,0,2,0,1860
57,0,2,0,3496
57,0,2,0,1830
57,0,2,0,9551
57,0,2,0,7772
57,0,2,0,5630
57,0,2,0,4991
57,0,2,0,5390
57,0,2,0,2058
57,0,2,0,4073
57,0,2,0,2489
57,1,2,1,9163
57,0,2,0,9064
57,6,2,1,2281
57,0,2,0,8509
57,0,2,0,2077
57,0,2,0,7725
57,0,2,0,8929
57,0,2,0,4123
58,0,2,0,1899
58,0,2,0,3244
58,0,2,0,9129
58,0,2,0,7209
58,0,2,0,6965
58,0,2,0,9936
58,5,2,1,7578
58,0,2,0,6248
58,0,2,0,1860
58,0,2,0,3496
58,0,2,0,1830
58,0,2,0,9551
58,0,2,0,7772
58,0,2,0,5630
58,0,2,0,4991
58,0,2,0,5390
58,0,2,0,2058
58,0,2,0,4073
58,0,2,0,2489
58,3,2,1,9163
58,0,2,0,9064
58,1,2,1,2281
58,5,2,1,8509
58,0,2,0,2077
58,0,2,0,7725
58,0,2,0,8929
58,1,2,1,4123
59,0,2,0,1899
59,0,2,0,3244
59,0,2,0,9129
59,3,2,1,7209
59,0,2,0,6965
59,0,2,0,9936
59,2,2,1,7578
59,0,2,0,6248
59,0,2,0,1860
59,0,2,0,3496
59,0,2,0,1830
59,0,2,0,9551
59,0,2,0,7772
59,0,2,0,5630
59,0,2,0,4991
59,0,2,0,5390
59,0,2,0,2058
59,0,2,0,4073
59,0,2,0,2489
59,0,2,0,9163
59,0,2,0,9064
59,6,2,1,2281
59,4,2,1,8509
59,0,2,0,2077
59,0,2,0,7725
59,0,2,0,8929
59,0,2,0,4123
60,0,2,0,1899
60,0,2,0,3244
60,0,2,0,9129
60,0,2,0,7209
60,0,2,0,6965
60,0,2,0,9936
60,1,2,1,7578
60,0,2,0,6248
60,0,2,0,1860
60,0,2,0,3496
60,0,2,0,1830
60,0,2,0,9551
60,0,2,0,7772
60,0,2,0,5630
60,0,2,0,4991
60,0,2,0,5390
60,0,2,0,2058
60,0,2,0,4073
60,0,2,0,2489
60,0,2,0,9163
60,0,2,0,9064
60,1,2,1,2281
60,0,2,0,8509
60,0,2,0,2077
60,0,2,0,7725
60,0,2,0,8929
60,1,2,1,4123
61,0,2,0,1899
61,0,2,0,3244
61,0,2,0,9129
61,0,2,0,7209
61,0,2,0,6965
61,0,2,0,9936
61,0,2,0,7578
61,0,2,0,6248
61,0,2,0,1860
61,0,2,0,3496
61,0,2,0,1830
61,0,2,0,9551
61,0,2,0,7772
61,1,2,1,5630
61,0,2,0,4991
61,0,2,0,5390
61,0,2,0,2058
61,0,2,0,4073
61,0,2,0,2489
61,0,2,0,9163
61,0,2,0,9064
61,1,2,1,2281
61,0,2,0,8509
61,0,2,0,2077
61,0,2,0,7725
61,0,2,0,8929
61,0,2,0,4123
62,0,2,0,1899
62,0,2,0,3244
62,0,2,0,9129
62,0,2,0,7209
62,0,2,0,6965
62,0,2,0,9936
62,0,2,0,7578
62,0,2,0,6248
62,1,2,1,1860
62,0,2,0,3496
62,0,2,0,1830
62,0,2,0,9551
62,0,2,0,7772
62,1,2,1,5630
62,0,2,0,4991
62,0,2,0,5390
62,0,2,0,2058
62,0,2,0,4073
62,0,2,0,2489
62,1,2,1,9163
62,0,2,0,9064
62,0,2,0,2281
62,1,2,1,8509
62,0,2,0,2077
62,0,2,0,7725
62,0,2,0,8929
62,0,2,0,4123
63,0,2,0,1899
63,0,2,0,3244
63,0,2,0,9129
63,1,2,1,7209
63,0,2,0,6965
63,0,2,0,9936
63,0,2,0,7578
63,0,2,0,6248
63,0,2,0,1860
63,1,2,1,3496
63,0,2,0,1830
63,0,2,0,9551
63,0,2,0,7772
63,0,2,0,5630
63,0,2,0,4991
63,0,2,0,5390
63,0,2,0,2058
63,0,2,0,4073
63,0,2,0,2489
63,0,2,0,9163
63,0,2,0,9064
63,0,2,0,2281
63,1,2,1,8509
63,0,2,0,2077
63,0,2,0,7725
63,0,2,0,8929
63,0,2,0,4123
64,0,2,0,1899
64,0,2,0,3244
64,0,2,0,9129
64,0,2,0,7209
64,0,2,0,6965
64,0,2,0,9936
64,0,2,0,7578
64,0,2,0,6248
64,0,2,0,1860
64,0,2,0,3496
64,0,2,0,1830
64,0,2,0,9551
64,0,2,0,7772
64,10,2,1,5630
64,0,2,0,4991
64,0,2,0,5390
